time_s,phase,leg_length_mm,chassis_y_m,chassis_z_m,vertical_velocity_m_s,pitch_deg,ground_wheel_contacts,step_wheel_contacts,both_wheels_on_step_top,max_hip_torque_nm,max_wheel_torque_nm
1.587999999999936,APPROACH,89.39304011849211,-0.07413615706235513,0.08050597373799244,4.355857107978923e-05,1.443699172622173,4,0,False,0.3121041543691511,0.008553635939541357
1.5889999999999358,APPROACH,89.39303859004912,-0.07416159892092761,0.08050601729561248,4.3557620037293084e-05,1.4418729676427147,4,0,False,0.31210464502222124,0.008559670881307027
1.5899999999999357,APPROACH,89.39303705921519,-0.07418721877559203,0.08050606085173631,4.355612383255237e-05,1.4400444103717713,4,0,False,0.3121051351617434,0.008565677787202831
1.5909999999999356,APPROACH,89.39303552600063,-0.07421301639456454,0.08050610440582204,4.3554085723176594e-05,1.4382135145527146,4,0,False,0.3121056247959723,0.00857165669005891
1.5919999999999355,APPROACH,89.39303399041587,-0.0742389915458334,0.08050614795733098,4.355150894453138e-05,1.4363802938519767,4,0,False,0.31210611393290344,0.008577607622571976
1.5929999999999354,APPROACH,89.39303245247118,-0.07426514399716022,0.08050619150572769,4.354839670809254e-05,1.4345447618597633,4,0,False,0.31210660258044975,0.00858353061726768
1.5939999999999352,APPROACH,89.3930309121767,-0.07429147351608108,0.0805062350504799,4.354475220081125e-05,1.432706932090751,4,0,False,0.3121070907465281,0.00858942570652486
1.5949999999999351,APPROACH,89.39302936954296,-0.07431797986990765,0.08050627859105848,4.354057858682519e-05,1.4308668179847825,4,0,False,0.31210757843900544,0.008595292922585237
1.595999999999935,APPROACH,89.39302782457973,-0.07434466282572838,0.0805063221269375,4.353587900797267e-05,1.4290244329075583,4,0,False,0.3121080656654765,0.008601132297539602
1.596999999999935,APPROACH,89.3930262772971,-0.07437152215040958,0.08050636565759409,4.353065658640499e-05,1.4271797901513144,4,0,False,0.31210855243384417,0.008606943863358179
1.5979999999999348,APPROACH,89.39302472770537,-0.07439855761059659,0.08050640918250851,4.352491442284283e-05,1.4253329029355042,4,0,False,0.31210903875124696,0.008612727651848465
1.5989999999999347,APPROACH,89.39302317581443,-0.0744257689727149,0.0805064527011641,4.3518655591643424e-05,1.42348378440746,4,0,False,0.3121095246255595,0.008618483694650798
1.5999999999999346,APPROACH,89.39302162163419,-0.07445315600297124,0.08050649621304726,4.351188314895254e-05,1.4216324476430515,4,0,False,0.31211001006369893,0.008624212023325722
1.6009999999999345,APPROACH,89.39302006517453,-0.07448071846735475,0.08050653971764739,4.350460012467598e-05,1.4197789056473509,4,0,False,0.3121104950733814,0.008629912669227635
1.6019999999999344,APPROACH,89.39301850644529,-0.07450845613163806,0.08050658321445692,4.349680953028167e-05,1.417923171355268,4,0,False,0.31211097966155293,0.00863558566364777
1.6029999999999343,APPROACH,89.39301694545627,-0.07453636876137841,0.08050662670297128,4.348851435506673e-05,1.416065257632208,4,0,False,0.3121114638355495,0.008641231037693028
1.6039999999999341,APPROACH,89.39301538221716,-0.07456445612191877,0.08050667018268884,4.347971756883453e-05,1.414205177274695,4,0,False,0.31211194760230887,0.008646848822374598
1.604999999999934,APPROACH,89.39301381673766,-0.07459271797838891,0.08050671365311096,4.3470422119892706e-05,1.4123429430110117,4,0,False,0.31211243096894,0.008652439048546817
1.605999999999934,APPROACH,89.39301224902745,-0.07462115409570655,0.0805067571137419,4.3460630937062186e-05,1.4104785675018143,4,0,False,0.3121129139422465,0.008658001746957664
1.6069999999999338,APPROACH,89.3930106790961,-0.07464976423857839,0.08050680056408883,4.345034692827763e-05,1.4086120633407577,4,0,False,0.3121133965291486,0.008663536948210305
1.6079999999999337,APPROACH,89.39300910695312,-0.07467854817150124,0.08050684400366181,4.343957298132139e-05,1.4067434430551011,4,0,False,0.31211387873627644,0.00866904468279341
1.6089999999999336,APPROACH,89.3930075326081,-0.07470750565876313,0.08050688743197378,4.342831196336775e-05,1.4048727191063157,4,0,False,0.31211436057048836,0.008674524981064791
1.6099999999999335,APPROACH,89.39300595607034,-0.07473663646444437,0.08050693084854049,4.3416566723277524e-05,1.4029999038906842,4,0,False,0.3121148420382247,0.008679977873275443
1.6109999999999334,APPROACH,89.3930043773494,-0.07476594035241858,0.08050697425288059,4.340434008852591e-05,1.4011250097398948,4,0,False,0.31211532314609036,0.008685403389530999
1.6119999999999333,APPROACH,89.39300279645452,-0.07479541708635387,0.08050701764451546,4.33916348675637e-05,1.3992480489216268,4,0,False,0.31211580390062665,0.008690801559841931
1.6129999999999332,APPROACH,89.39300121339521,-0.07482506642971382,0.08050706102296931,4.337845385122254e-05,1.3973690336401352,4,0,False,0.31211628430806265,0.008696172414099878
1.613999999999933,APPROACH,89.3929996281805,-0.0748548881457586,0.08050710438776912,4.336479980954493e-05,1.3954879760368275,4,0,False,0.3121167643749361,0.008701515982060093
1.614999999999933,APPROACH,89.39299804081975,-0.07488488199754602,0.08050714773844461,4.335067549545407e-05,1.3936048881908303,4,0,False,0.31211724410723296,0.008706832293395219
1.6159999999999328,APPROACH,89.39299645132218,-0.0749150477479326,0.08050719107452825,4.333608364100404e-05,1.39171978211956,4,0,False,0.31211772351135303,0.008712121377627245
1.6169999999999327,APPROACH,89.39299485969681,-0.07494538515957463,0.08050723439555521,4.332102696136305e-05,1.3898326697792753,4,0,False,0.31211820259329687,0.00871738326420583
1.6179999999999326,APPROACH,89.39299326595282,-0.07497589399492921,0.08050727770106336,4.3305508152930324e-05,1.3879435630656387,4,0,False,0.3121186813591154,0.00872261798244289
1.6189999999999325,APPROACH,89.39299167009928,-0.07500657401625528,0.08050732099059325,4.328952989343857e-05,1.3860524738142597,4,0,False,0.31211915981482563,0.008727825561553583
1.6199999999999324,APPROACH,89.39299007214512,-0.07503742498561475,0.0805073642636881,4.327309484328676e-05,1.3841594138012399,4,0,False,0.31211963796625947,0.00873300603064718
1.6209999999999323,APPROACH,89.39298847209936,-0.07506844666487344,0.08050740751989374,4.3256205644712285e-05,1.3822643947437112,4,0,False,0.3121201158194659,0.008738159418723117
1.6219999999999322,APPROACH,89.39298686997101,-0.07509963881570221,0.08050745075875866,4.323886492494985e-05,1.3803674283003664,4,0,False,0.31212059337998255,0.008743285754696288
1.622999999999932,APPROACH,89.39298526576881,-0.07513100119957794,0.08050749397983395,4.322107529088709e-05,1.3784685260719933,4,0,False,0.3121210706535652,0.008748385067336776
1.623999999999932,APPROACH,89.39298365950174,-0.0751625335777846,0.08050753718267328,4.320283933168952e-05,1.3765676996019856,4,0,False,0.31212154764599287,0.008753457385344946
1.6249999999999318,APPROACH,89.39298205117854,-0.07519423571141426,0.0805075803668329,4.318415962199761e-05,1.3746649603768664,4,0,False,0.3121220243626567,0.008758502737327832
1.6259999999999317,APPROACH,89.39298044080797,-0.07522610736136813,0.08050762353187163,4.316503871715777e-05,1.3727603198268032,4,0,False,0.31212250080924075,0.008763521151760788
1.6269999999999316,APPROACH,89.39297882839881,-0.07525814828835757,0.08050766667735079,4.31454791570233e-05,1.3708537893261064,4,0,False,0.31212297699111624,0.008768512657057775
1.6279999999999315,APPROACH,89.39297721395967,-0.07529035825290513,0.08050770980283425,4.312548346480542e-05,1.36894538019374,4,0,False,0.31212345291372207,0.008773477281514095
1.6289999999999314,APPROACH,89.39297559749927,-0.07532273701534556,0.0805077529078884,4.310505414741443e-05,1.3670351036938118,4,0,False,0.3121239285823737,0.008778415053340809
1.6299999999999313,APPROACH,89.3929739790262,-0.07535528433582682,0.0805077959920821,4.308419369521037e-05,1.3651229710360695,4,0,False,0.3121244040022973,0.00878332600064893
