mode,mass_kg,ballistic_height_m,time_s,l0_m,body_speed_m_per_s,joint_speed_rad_per_s,joint_speed_rpm,required_joint_torque_nm,available_joint_torque_nm,torque_utilization,total_mechanical_power_w
push,2.0,0.1,0.01927917424659196,0.073645,0.37812822825068215,6.763393381618961,64.58564932558005,0.8224062198538548,5.777663682906986,0.14234234891292039,22.249027137447317
push,2.0,0.1,0.019421982944714863,0.0736992,0.38092917808957616,6.807395409823515,65.00583774326947,0.8231428246965143,5.774962471650411,0.14253648032127741,22.413834745872858
push,2.0,0.1,0.019564791642837764,0.07375380000000001,0.38373012792847,6.851288740224838,65.42498817339764,0.8238830390308959,5.772267933171015,0.14273125374107382,22.57864235429839
push,2.0,0.1,0.019707600340960668,0.07380880000000001,0.386531077767364,6.895073408836616,65.84310095986994,0.8246268246243864,5.769580065257979,0.1429266628242058,22.743449962723925
push,2.0,0.1,0.019850409039083573,0.0738642,0.38933202760625796,6.938749464261364,66.26017656680621,0.8253741430332818,5.766898864927675,0.14312270118918294,22.908257571149463
push,2.0,0.1,0.019993217737206474,0.07392,0.39213297744515185,6.982316967626814,66.67621557793325,0.8261249556039988,5.764224328427572,0.14331936242137167,23.073065179574996
push,2.0,0.1,0.020136026435329378,0.0739762,0.3949339272840458,7.025775992521044,67.09121869596548,0.8268792234742935,5.761556451240222,0.14351664007323942,23.237872788000534
push,2.0,0.1,0.020278835133452282,0.07403280000000001,0.39773487712293976,7.069126624926433,67.50518674197411,0.8276369075744777,5.758895228087309,0.14371452766459847,23.402680396426067
push,2.0,0.1,0.020421643831575183,0.07408980000000001,0.40053582696183365,7.112368963152513,67.91812065474605,0.828397968628636,5.7562406529337755,0.14391301868284945,23.5674880048516
push,2.0,0.1,0.020564452529698088,0.07414720000000001,0.4033367768007276,7.155503117767719,68.33002149013205,0.8291623671558415,5.753592718992008,0.14411210658322463,23.732295613277138
push,2.0,0.1,0.020707261227820992,0.07420500000000001,0.4061377266396216,7.198529211530064,68.74089042038482,0.8299300634713719,5.750951418726098,0.14431178478903078,23.89710322170268
push,2.0,0.1,0.020850069925943897,0.0742632,0.40893867647851556,7.2414473793168135,69.15072873348733,0.8307010176879278,5.748316743856153,0.1445120466918925,24.061910830128213
push,2.0,0.1,0.020992878624066798,0.07432180000000001,0.41173962631740946,7.284257768053194,69.55953783247216,0.8314751897168459,5.745688685362679,0.14471288565199414,24.226718438553746
push,2.0,0.1,0.021135687322189702,0.07438080000000001,0.4145405761563034,7.326960536640128,69.96731923473135,0.8322525392693166,5.743067233491013,0.1449142949983225,24.391526046979283
push,2.0,0.1,0.021278496020312607,0.07444020000000001,0.41734152599519736,7.369555855881098,70.374074571318,0.8330330258575973,5.740452377755813,0.14511626802890845,24.55633365540482
push,2.0,0.1,0.021421304718435508,0.07450000000000001,0.42014247583409126,7.412043908408124,70.77980558623948,0.8338166087962261,5.737844106945603,0.1453187980110682,24.72114126383035
push,2.0,0.1,0.021564113416558412,0.07456020000000001,0.4229434256729852,7.454424888606927,71.18451413574263,0.8346032472032374,5.735242409127369,0.14552187818164505,24.885948872255888
push,2.0,0.1,0.021706922114681317,0.0746208,0.4257443755118792,7.4966990025413,71.58820218759175,0.8353929000013706,5.732647271651196,0.14572550174724935,25.05075648068143
push,2.0,0.1,0.021849730812804218,0.0746818,0.4285453253507731,7.538866467876692,71.99087182033878,0.8361855259192861,5.730058681154965,0.14592966188449966,25.215564089106962
push,2.0,0.1,0.021992539510927122,0.07474320000000001,0.43134627518966706,7.580927513803162,72.39252522258755,0.8369810834927707,5.72747662356908,0.14613435174026174,25.380371697532496
push,2.0,0.1,0.022135348209050026,0.07480500000000001,0.434147225028561,7.622882380957532,72.79316469225046,0.8377795310659522,5.724901084121247,0.14633956443188895,25.545179305958033
push,2.0,0.1,0.022278156907172927,0.07486720000000001,0.4369481748674549,7.6647313213450285,73.19279263580015,0.8385808267925012,5.722332047341284,0.14654529304746017,25.709986914383567
push,2.0,0.1,0.022420965605295832,0.0749298,0.43974912470634886,7.706474598260206,73.59141156751441,0.8393849286368418,5.719769497065979,0.14675153064601884,25.874794522809104
push,2.0,0.1,0.022563774303418736,0.0749928,0.4425500745452428,7.74811248620736,73.98902410871617,0.8401917943753558,5.717213416443967,0.14695827025781105,26.039602131234638
push,2.0,0.1,0.02270658300154164,0.0750562,0.4453510243841368,7.789645270820407,74.38563298700842,0.8410013815975839,5.71466378794066,0.1471655048845223,26.20440973966018
push,2.0,0.1,0.02284939169966454,0.07512,0.4481519742230307,7.831073248782219,74.78124103550388,0.8418136477074292,5.712120593343189,0.1473732274995148,26.369217348085712
push,2.0,0.1,0.022992200397787446,0.0751842,0.45095292406192466,7.872396727743565,75.17585119205101,0.8426285499243569,5.709583813765386,0.1475814310480637,26.534024956511246
push,2.0,0.1,0.02313500909591035,0.0752488,0.4537538739008186,7.913616026241541,75.569466498455,0.8434460452845922,5.707053429652789,0.14779010844759283,26.698832564936783
push,2.0,0.1,0.02327781779403325,0.0753138,0.4565548237397125,7.954731473617687,75.96209009969591,0.8442660906423143,5.704529420787669,0.14799925258790933,26.863640173362317
push,2.0,0.1,0.023420626492156156,0.07537920000000001,0.45935577357860646,7.995743409935691,76.35372524314273,0.8450886426708523,5.702011766294082,0.14820885633143863,27.028447781787854
push,2.0,0.1,0.02356343519027906,0.07544500000000001,0.4621567234175004,8.036652185898781,76.7443752777646,0.8459136578638757,5.699500444642942,0.148418912513458,27.193255390213388
push,2.0,0.1,0.02370624388840196,0.0755112,0.4649576732563943,8.077458162766828,77.13404365333919,0.8467410925365839,5.696995433657105,0.1486294139423297,27.35806299863892
push,2.0,0.1,0.023849052586524866,0.0755778,0.4677586230952883,8.118161712273208,77.52273391965876,0.8475709028268927,5.694496710516479,0.1488403533997335,27.522870607064462
push,2.0,0.1,0.02399186128464777,0.0756448,0.47055957293418227,8.158763216541395,77.91044972573368,0.8484030446966189,5.692004251763141,0.1490517236408985,27.68767821549
push,2.0,0.1,0.024134669982770675,0.07571220000000001,0.4733605227730762,8.199263068001414,78.29719481899465,0.8492374739326616,5.689518033306463,0.1492635173948341,27.852485823915533
push,2.0,0.1,0.024277478680893576,0.07578,0.4761614726119701,8.239661669306088,78.68297304449291,0.8500741461481808,5.68703803042826,0.14947572736456033,28.017293432341067
push,2.0,0.1,0.02442028737901648,0.0758482,0.47896242245086407,8.279959433247207,79.06778834409968,0.8509130167837743,5.684564217787931,0.1496883462273376,28.182101040766604
push,2.0,0.1,0.024563096077139385,0.0759168,0.481763372289758,8.320156782671537,79.45164475570414,0.8517540411086512,5.682096569427616,0.14990136663489553,28.34690864919214
push,2.0,0.1,0.024705904775262286,0.0759858,0.4845643221286519,8.360254150396841,79.83454641241147,0.8525971742217998,5.679635058777355,0.15011478121366076,28.51171625761767
push,2.0,0.1,0.02484871347338519,0.0760552,0.4873652719675459,8.400251979127807,80.21649754174004,0.8534423710531565,5.6771796586602425,0.15032858256498444,28.676523866043212
push,2.0,0.1,0.024991522171508095,0.076125,0.4901662218064399,8.440150721371992,80.59750246481873,0.8542895863647693,5.674730341297594,0.1505427632653688,28.84133147446875
push,2.0,0.1,0.025134330869630996,0.0761952,0.49296717164533377,8.479950839355814,80.97756559558468,0.8551387747519584,5.672287078314098,0.15075731586669278,29.006139082894283
push,2.0,0.1,0.0252771395677539,0.07626580000000001,0.4957681214842277,8.519652804940584,81.3566914399815,0.8559898906444715,5.669849840742976,0.1509722328964364,29.170946691319816
push,2.0,0.1,0.025419948265876804,0.07633680000000001,0.49856907132312167,8.559257099538614,81.73488459515815,0.85684288830764,5.667418599031126,0.15118750685790558,29.335754299745354
push,2.0,0.1,0.025562756963999705,0.07640820000000001,0.5013700211620156,8.598764214029487,82.11214974866935,0.8576977218435253,5.664993323044269,0.15140313023045426,29.500561908170887
push,2.0,0.1,0.02570556566212261,0.07648,0.5041709710009096,8.638174648676411,82.48849167767685,0.858554345192069,5.662573982072077,0.15161909546970767,29.665369516596428
push,2.0,0.1,0.025848374360245514,0.0765522,0.5069719208398035,8.677488913042817,82.86391524815294,0.8594127121322309,5.660160544833302,0.15183539500778268,29.830177125021958
push,2.0,0.1,0.02599118305836842,0.0766248,0.5097728706786975,8.716707525909102,83.23842541408554,0.86027277628313,5.657752979480879,0.15205202125350892,29.9949847334475
push,2.0,0.1,0.02613399175649132,0.07669780000000001,0.5125738205175914,8.755831015189635,83.6120272166855,0.8611344911051779,5.655351253607021,0.15226896659264808,30.159792341873032
push,2.0,0.1,0.026276800454614224,0.07677120000000001,0.5153747703564853,8.794859917850026,83.98472578359673,0.8619978099012082,5.652955334248307,0.15248622338811227,30.324599950298566
push,2.0,0.1,0.02641960915273713,0.07684500000000001,0.5181757201953793,8.833794779824663,84.35652632810857,0.8628626858176027,5.650565187890731,0.152703783980182,30.489407558724103
push,2.0,0.1,0.02656241785086003,0.07691920000000001,0.5209766700342732,8.872636155934568,84.72743414837156,0.8637290718454123,5.648180780474754,0.1529216406867225,30.654215167149637
push,2.0,0.1,0.026705226548982934,0.0769938,0.5237776198731672,8.911384609805598,85.09745462661611,0.8645969208214743,5.645802077400325,0.1531397858033996,30.819022775575178
push,2.0,0.1,0.02684803524710584,0.0770688,0.5265785697120611,8.950040713787002,85.46659322837502,0.8654661854295247,5.643429043531874,0.15335821160389443,30.98383038400071
push,2.0,0.1,0.02699084394522874,0.0771442,0.529379519550955,8.988605048870404,85.83485550170954,0.8663368182013039,5.641061643203296,0.1535769103401167,31.14863799242624
push,2.0,0.1,0.027133652643351644,0.07722,0.532180469389849,9.027078204609126,86.20224707643925,0.8672087715176625,5.63869984022289,0.15379587424241808,31.313445600851782
push,2.0,0.1,0.02727646134147455,0.07729620000000001,0.5349814192287429,9.065460779038041,86.56877366337652,0.868081997609656,5.636343597878294,0.15401509551980308,31.478253209277316
push,2.0,0.1,0.027419270039597453,0.0773728,0.5377823690676369,9.10375337859384,86.93444105356515,0.8689564485596385,5.633992878941367,0.15423456636014002,31.643060817702853
push,2.0,0.1,0.027562078737720354,0.0774498,0.5405833189065308,9.14195661803579,87.29925511752374,0.8698320763023519,5.631647645673062,0.1544542789303706,31.807868426128387
push,2.0,0.1,0.02770488743584326,0.0775272,0.5433842687454248,9.180071120367035,87.66322180449404,0.8707088326260048,5.629307859828252,0.15467422537671796,31.972676034553928
push,2.0,0.1,0.027847696133966163,0.07760500000000001,0.5461852185843187,9.2180975167564,88.0263471416944,0.871586669173353,5.626973482660536,0.15489439782489448,32.13748364297946
push,2.0,0.1,0.027990504832089064,0.07768320000000001,0.5489861684232126,9.256036446460792,88.38863723357859,0.8724655374427666,5.624644474926995,0.1551147883803075,32.302291251404995
push,2.0,0.1,0.028133313530211968,0.0777618,0.5517871182621066,9.293888556748135,88.7500982611,0.873345388789301,5.622320796892929,0.15533538912826517,32.467098859830536
push,2.0,0.1,0.028276122228334873,0.0778408,0.5545880681010005,9.331654502820966,89.11073648098198,0.8742261744257523,5.6200024083365445,0.15555619213417973,32.63190646825607
push,2.0,0.1,0.028418930926457774,0.07792020000000001,0.5573890179398944,9.369334947740624,89.47055822499392,0.8751078454237139,5.61768926855361,0.1557771894437708,32.796714076681596
push,2.0,0.1,0.028561739624580678,0.078,0.5601899677787884,9.406930562352096,89.82956989923353,0.8759903527146234,5.61538133636207,0.1559983730832668,32.96152168510714
push,2.0,0.1,0.028704548322703582,0.0780802,0.5629909176176824,9.44444202520954,90.18777798341576,0.8768736470908063,5.613078570106612,0.15621973505960587,33.12632929353268
push,2.0,0.1,0.028847357020826483,0.0781608,0.5657918674565763,9.481870022502468,90.54518903016772,0.8777576792065113,5.610780927663208,0.15644126736063496,33.29113690195821
push,2.0,0.1,0.028990165718949388,0.0782418,0.5685928172954702,9.519215247982698,90.90180966433134,0.8786423995789384,5.608488366443584,0.15666296195530793,33.455944510383745
push,2.0,0.1,0.029132974417072292,0.07832320000000001,0.5713937671343642,9.556478402892013,91.25764658227232,0.8795277585892641,5.6062008433996775,0.15688481079388272,33.620752118809285
push,2.0,0.1,0.029275783115195197,0.078405,0.5741947169732581,9.593660195890523,91.61270655119627,0.880413706483657,5.603918315028023,0.15710680580811684,33.78555972723482
push,2.0,0.1,0.029418591813318098,0.07848720000000001,0.576995666812152,9.630761342985881,91.9669964084726,0.8813001933742893,5.601640737374105,0.15732893891146232,33.950367335660346
push,2.0,0.1,0.029561400511441002,0.07856980000000001,0.579796616651046,9.667782567463243,92.32052306096583,0.8821871692403368,5.599368066036648,0.1575512019992584,34.11517494408589
push,2.0,0.1,0.029704209209563907,0.07865280000000001,0.58259756648994,9.704724599816032,92.67329348437426,0.8830745839289778,5.5971002561718795,0.15777358694892382,34.27998255251143
push,2.0,0.1,0.029847017907686808,0.0787362,0.5853985163288339,9.741588177677572,93.02531472257726,0.8839623871563806,5.594837262497718,0.15799608562014741,34.44479016093696
push,2.0,0.1,0.029989826605809712,0.07882,0.5881994661677278,9.778374045753507,93.37659388698995,0.8848505285086875,5.592579039297922,0.15821868985507792,34.609597769362495
push,2.0,0.1,0.030132635303932617,0.07890420000000001,0.5910004160066218,9.815082955755162,93.72713815592668,0.8857389574429871,5.590325540426186,0.15844139147851158,34.774405377788035
push,2.0,0.1,0.030275444002055518,0.0789888,0.5938013658455157,9.851715666333714,94.07695477397256,0.8866276232882819,5.588076719310176,0.15866418229807916,34.93921298621357
push,2.0,0.1,0.030418252700178422,0.0790738,0.5966023156844096,9.888272943015297,94.42605105136369,0.8875164752464496,5.585832528955519,0.1588870541044316,35.1040205946391
push,2.0,0.1,0.030561061398301326,0.0791592,0.5994032655233036,9.924755558137058,94.77443436337651,0.8884054623931928,5.583592921949722,0.15910999867142403,35.268828203064636
push,2.0,0.1,0.030703870096424227,0.07924500000000001,0.6022042153621975,9.96116429078404,95.12211214972524,0.8892945336789844,5.581357850466052,0.15933300775629838,35.43363581149017
push,2.0,0.1,0.030846678794547132,0.0793312,0.6050051652010915,9.997499926727167,95.46909191396942,0.8901836379300029,5.5791272662673395,0.15955607309986522,35.59844341991571
push,2.0,0.1,0.030989487492670036,0.0794178,0.6078061150399854,10.03376325836206,95.81538122292983,0.8910727238490616,5.576901120709737,0.15977918642668357,35.763251028341244
push,2.0,0.1,0.03113229619079294,0.0795048,0.6106070648788794,10.069955084648903,96.1609877061143,0.8919617400165256,5.574679364746408,0.16000233944523928,35.928058636766785
push,2.0,0.1,0.03127510488891584,0.0795922,0.6134080147177733,10.106076211053328,96.50591905515297,0.8928506348912262,5.572461948931159,0.16022552384812278,36.09286624519232
push,2.0,0.1,0.03141791358703874,0.07968,0.6162089645566672,10.142127449488221,96.85018302324285,0.8937393568113624,5.57024882342201,0.1604487313122047,36.25767385361785
push,2.0,0.1,0.03156072228516165,0.07976820000000001,0.6190099143955612,10.178109618256695,97.19378742460302,0.8946278539953926,5.568039937984695,0.16067195349880978,36.42248146204339
push,2.0,0.1,0.03170353098328455,0.0798568,0.6218108642344551,10.214023541995951,97.53674013393871,0.8955160745429244,5.565835241996108,0.16089518205389064,36.58728907046892
push,2.0,0.1,0.03184633968140746,0.07994580000000001,0.6246118140733491,10.249870051622352,97.87904908591668,0.8964039664355877,5.5636346844476785,0.1611184086081987,36.75209667889446
push,2.0,0.1,0.03198914837953036,0.0800352,0.627412763912243,10.28564998427743,98.22072227464972,0.8972914775379026,5.56143821394868,0.16134162477745415,36.916904287319994
push,2.0,0.1,0.03213195707765326,0.080125,0.6302137137511369,10.321364183275106,98.56176775319258,0.8981785555981374,5.559245778729476,0.16156482216251453,37.08171189574553
push,2.0,0.1,0.03227476577577617,0.0802152,0.6330146635900309,10.3570134980499,98.90219363304743,0.8990651482491582,5.557057326644695,0.161787992349542,37.24651950417107
push,2.0,0.1,0.03241757447389907,0.0803058,0.6358156134289248,10.392598784106369,99.24200808368099,0.8999512030092648,5.554872805176337,0.16201112691016806,37.4113271125966
push,2.0,0.1,0.03256038317202197,0.0803968,0.6386165632678187,10.428120902969564,99.5812193320515,0.9008366672830235,5.552692161436812,0.16223421740165828,37.576134721022136
push,2.0,0.1,0.03270319187014488,0.08048820000000001,0.6414175131067128,10.463580722136685,99.91983566214702,0.9017214883620861,5.550515342171912,0.1624572553670743,37.74094232944768
push,2.0,0.1,0.03284600056826778,0.08058,0.6442184629456067,10.49897911502993,100.25786541453519,0.9026056134259953,5.548452807512788,0.16267699208035752,37.90574993787321
push,2.0,0.1,0.03298880926639068,0.0806722,0.6470194127845006,10.534316960950447,100.59531698592339,0.9034889895429888,5.546428098084459,0.16289564627278266,38.070557546298744
push,2.0,0.1,0.03313161796451359,0.0807648,0.6498203626233946,10.569595145033473,100.93219882873053,0.9043715636707863,5.544406807027617,0.1631142149462197,38.235365154724285
push,2.0,0.1,0.03327442666263649,0.08085780000000001,0.6526213124622885,10.604814558204701,101.26851945067034,0.9052532826573684,5.542388883295978,0.16333268951691232,38.40017276314982
push,2.0,0.1,0.03341723536075939,0.0809512,0.6554222623011824,10.63997609713787,101.60428741434627,0.9061340932417427,5.540374275513922,0.16355106138703782,38.56498037157535
push,2.0,0.1,0.0335600440588823,0.081045,0.6582232121400764,10.675080664213507,101.93951133685758,0.9070139420547028,5.538362931978854,0.16376932194485622,38.72978798000089
push,2.0,0.1,0.0337028527570052,0.0811392,0.6610241619789703,10.710129167478946,102.2741998894176,0.9078927756195729,5.536354800663494,0.16398746256485733,38.89459558842643
push,2.0,0.1,0.0338456614551281,0.0812338,0.6638251118178642,10.745122520609607,102.6083617969839,0.9087705403529449,5.534349829218097,0.1642054746079067,39.05940319685195
push,2.0,0.1,0.03398847015325101,0.0813288,0.6666260616567582,10.78006164287149,102.94200583790014,0.9096471825653987,5.532347964972599,0.16442334942138875,39.224210805277494
push,2.0,0.1,0.03413127885137391,0.0814242,0.6694270114956521,10.81494745908495,103.2751408435502,0.9105226484622174,5.5303491549386985,0.16464107833934946,39.38901841370303
push,2.0,0.1,0.03427408754949681,0.08152,0.672227961334546,10.849780899589781,103.60777569802468,0.9113968841440857,5.528353345811852,0.16485865268263616,39.55382602212856
push,2.0,0.1,0.03441689624761972,0.0816162,0.67502891117344,10.88456290021156,103.93991933779957,0.9122698356077789,5.526360483973202,0.16507606375903627,39.7186336305541
push,2.0,0.1,0.03455970494574262,0.0817128,0.6778298610123339,10.91929440222927,104.27158075142704,0.9131414487468414,5.524370515491437,0.16529330286341415,39.883441238979636
push,2.0,0.1,0.03470251364386552,0.0818098,0.6806308108512278,10.953976352344329,104.60276897923973,0.9140116693522485,5.522383386124561,0.1655103612778456,40.04824884740517
push,2.0,0.1,0.03484532234198843,0.0819072,0.6834317606901219,10.988609702650846,104.93349311306666,0.9148804431130604,5.5203990413216,0.1657272302717514,40.21305645583072
push,2.0,0.1,0.03498813104011133,0.082005,0.6862327105290158,11.023195410607254,105.26376229596237,0.9157477156170609,5.518417426224226,0.165943901102028,40.377864064256244
push,2.0,0.1,0.03513093973823424,0.0821032,0.6890336603679098,11.057734439009314,105.59358572194911,0.9166134323513856,5.5164384856683055,0.16616036501317746,40.542671672681784
push,2.0,0.1,0.03527374843635714,0.0822018,0.6918346102068037,11.092227755964434,105.92297263577167,0.9174775387031338,5.51446216418537,0.16637661323743422,40.70747928110732
push,2.0,0.1,0.03541655713448004,0.08230080000000001,0.6946355600456976,11.126676334867401,106.25193233266559,0.9183399799599713,5.512488406004007,0.1665926369948911,40.87228688953285
push,2.0,0.1,0.03555936583260295,0.0824002,0.6974365098845916,11.16108115437746,106.58047415813822,0.9192007013107181,5.51051715505117,0.16680842749362287,41.03709449795839
push,2.0,0.1,0.03570217453072585,0.0825,0.7002374597234855,11.195443198396813,106.90860750776349,0.9200596478459208,5.508548354953419,0.16702397592980753,41.201902106383926
push,2.0,0.1,0.03584498322884875,0.0826002,0.7030384095623794,11.229763456050497,107.23634182698976,0.9209167645584164,5.506581949038061,0.16723927348784673,41.36670971480946
push,2.0,0.1,0.03598779192697166,0.0827008,0.7058393594012734,11.26404292166771,107.56368661096145,0.9217719963438764,5.504617880334231,0.16745431134048272,41.53151732323499
push,2.0,0.1,0.03613060062509456,0.08280180000000001,0.7086403092401673,11.29828259476452,107.89065140435395,0.9226252880013391,5.5026560915738765,0.16766908064891417,41.69632493166053
push,2.0,0.1,0.03627340932321746,0.0829032,0.7114412590790612,11.332483480028074,108.21724580122272,0.9234765842337318,5.500696525192663,0.16788357256291045,41.86113254008606
push,2.0,0.1,0.03641621802134037,0.08300500000000001,0.7142422089179552,11.366646587302167,108.54347944486577,0.924325829648371,5.498739123330806,0.1680977782209224,42.0259401485116
push,2.0,0.1,0.03655902671946327,0.0831072,0.7170431587568491,11.400772931574378,108.86936202770046,0.9251729687574538,5.496783827833797,0.1683116887501925,42.190747756937135
push,2.0,0.1,0.03670183541758617,0.0832098,0.719844108595743,11.434863532964563,109.19490329115386,0.9260179459785325,5.494830580253077,0.168525295266862,42.35555536536267
push,2.0,0.1,0.03684464411570908,0.0833128,0.7226450584346371,11.468919416714938,109.52011302556798,0.9268607056349735,5.492879321846592,0.1687385888760764,42.52036297378822
push,2.0,0.1,0.03698745281383198,0.0834162,0.725446008273531,11.502941613181559,109.84500107011836,0.9277011919564025,5.4909299935792895,0.16895156067208864,42.68517058221375
push,2.0,0.1,0.03713026151195488,0.08352,0.7282469581124249,11.5369311578274,110.16957731274803,0.9285393490791334,5.488982536123512,0.16916420173836014,42.84997819063928
push,2.0,0.1,0.03727307021007779,0.08362420000000001,0.7310479079513189,11.570889091216857,110.4938516901151,0.9293751210465792,5.48703688985931,0.1693765031476595,43.01478579906482
push,2.0,0.1,0.03741587890820069,0.08372879999999999,0.7338488577902128,11.604816459011836,110.81783418755515,0.9302084518096537,5.485092994874669,0.16958845596215977,43.17959340749035
push,2.0,0.1,0.03755868760632359,0.0838338,0.7366498076291067,11.638714311969384,111.1415348390589,0.9310392852271497,5.483150790965646,0.16980005123353228,43.344401015915885
push,2.0,0.1,0.0377014963044465,0.0839392,0.7394507574680007,11.672583705940825,111.46496372726381,0.9318675650661039,5.481210217636417,0.1700112800030391,43.509208624341426
push,2.0,0.1,0.0378443050025694,0.084045,0.7422517073068946,11.706425701872504,111.78813098346117,0.9326932350021467,5.479271214099233,0.17022213330162325,43.67401623276696
push,2.0,0.1,0.0379871137006923,0.0841512,0.7450526571457885,11.74024136580808,112.11104678761804,0.9335162386198329,5.4773337192742915,0.17043260214999595,43.83882384119249
push,2.0,0.1,0.03812992239881521,0.0842578,0.7478536069846825,11.77403176889241,112.43372136841437,0.9343365194129563,5.475397671789514,0.1706426775587222,44.003631449618034
push,2.0,0.1,0.03827273109693811,0.0843648,0.7506545568235764,11.807797987377052,112.75616500329546,0.9351540207848485,5.473463009980227,0.17085235052830416,44.16843905804356
push,2.0,0.1,0.038415539795061016,0.0844722,0.7534555066624704,11.841541102627337,113.07838801853961,0.9359686860486571,5.471529671888762,0.17106161204926126,44.3332466664691
push,2.0,0.1,0.03855834849318392,0.08458,0.7562564565013643,11.875262201131122,113.40040078934156,0.9367804584276082,5.46959759526395,0.17127045310220876,44.498054274894635
push,2.0,0.1,0.03870115719130682,0.0846882,0.7590574063402582,11.908962374509112,113.72221373991124,0.9375892810552519,5.467666717560532,0.17147886465793383,44.66286188332017
push,2.0,0.1,0.038843965889429725,0.0847968,0.7618583561791523,11.942642719526903,114.04383734358855,0.9383950969756868,5.465736975938468,0.17168683767746876,44.827669491745716
push,2.0,0.1,0.038986774587552626,0.0849058,0.7646593060180462,11.976304338108614,114.36528212297375,0.9391978491437702,5.463808307262157,0.17189436311216233,44.99247710017125
push,2.0,0.1,0.03912958328567553,0.0850152,0.76746025585694,12.009948337352252,114.68655865007405,0.9399974804253048,5.461880648099555,0.17210143190374805,45.15728470859678
push,2.0,0.1,0.039272391983798435,0.085125,0.7702612056958341,12.04357582954677,115.00767754646654,0.9407939335972095,5.4599539347212005,0.17230803498441036,45.32209231702232
push,2.0,0.1,0.039415200681921336,0.0852352,0.773062155534728,12.07718793219075,115.32864948347664,0.9415871513476718,5.45802810309914,0.17251416327684832,45.48689992544785
push,2.0,0.1,0.03955800938004424,0.0853458,0.7758631053736219,12.110785768012894,115.64948518237368,0.9423770762762779,5.456103088905758,0.1727198076943365,45.651707533873385
push,2.0,0.1,0.039700818078167145,0.0854568,0.7786640552125159,12.144370464994235,115.97019541458313,0.9431636508941238,5.454178827512501,0.17292495914078315,45.816515142298925
push,2.0,0.1,0.039843626776290046,0.0855682,0.7814650050514098,12.177943156391988,116.29079100191419,0.943946817623912,5.452255253988515,0.1731296085107868,45.98132275072446
push,2.0,0.1,0.03998643547441295,0.08568,0.7842659548903037,12.211504980765332,116.61128281680617,0.9447265188000169,5.450332303099163,0.1733337466896885,46.14613035914999
push,2.0,0.1,0.040129244172535855,0.0857922,0.7870669047291977,12.245057082002825,116.93168178259018,0.9455026966685408,5.448409909304459,0.17353736455362315,46.31093796757553
push,2.0,0.1,0.040272052870658756,0.0859048,0.7898678545680916,12.278600609351683,117.25199887376871,0.9462752933873428,5.446488006757388,0.17374045296956703,46.47574557600107
push,2.0,0.1,0.04041486156878166,0.0860178,0.7926688044069855,12.312136717448835,117.57224511631227,0.9470442510260493,5.444566529302127,0.17394300279538313,46.6405531844266
push,2.0,0.1,0.040557670266904565,0.0861312,0.7954697542458795,12.345666566353843,117.89243158797365,0.947809511566041,5.442645410472158,0.17414500487986356,46.805360792852134
push,2.0,0.1,0.040700478965027466,0.086245,0.7982707040847734,12.379191321583589,118.21256941861924,0.9485710169004218,5.440724583488285,0.17434645006276936,46.97016840127767
push,2.0,0.1,0.04084328766315037,0.0863592,0.8010716539236673,12.41271215414891,118.53266979057884,0.9493287088339614,5.438803981256527,0.17454732917486723,47.1349760097032
push,2.0,0.1,0.040986096361273275,0.0864738,0.8038726037625613,12.446230240593026,118.8527439390126,0.9500825290830198,5.436883536365924,0.17474763303796387,47.29978361812874
push,2.0,0.1,0.041128905059396176,0.0865888,0.8066735536014552,12.479746763031901,119.17280315229644,0.9508324192754485,5.434963181086221,0.1749473524649374,47.464591226554276
push,2.0,0.1,0.04127171375751908,0.0867042,0.8094745034403491,12.513262909196508,119.4928587724257,0.9515783209504659,5.433042847365446,0.1751464782597654,47.62939883497981
push,2.0,0.1,0.041414522455641985,0.08682000000000001,0.8122754532792432,12.546779872477028,119.81292219543715,0.952320175558513,5.431122466827377,0.17534500121755064,47.79420644340536
push,2.0,0.1,0.041557331153764886,0.08693619999999999,0.8150764031181371,12.580298851968955,120.13300487184931,0.9530579244610867,5.429201970768904,0.17554291212454398,47.959014051830884
push,2.0,0.1,0.041700139851887794,0.0870528,0.8178773529570311,12.61382105252124,120.45311830712217,0.9537915089305448,5.427281290157267,0.17574020175816366,48.123821660256425
push,2.0,0.1,0.041842948550010695,0.0871698,0.820678302795925,12.647347684786357,120.77327406213523,0.9545208701498918,5.4253603556271885,0.17593686088701221,48.28862926868196
push,2.0,0.1,0.041985757248133596,0.0872872,0.8234792526348189,12.680879965272386,121.09348375368494,0.9552459492125378,5.42343909747789,0.17613288027089016,48.45343687710749
push,2.0,0.1,0.042128565946256503,0.087405,0.8262802024737129,12.714419116397156,121.41375905500175,0.9559666871220348,5.4215174456699895,0.1763282506608068,48.61824448553303
push,2.0,0.1,0.042271374644379404,0.0875232,0.8290811523126068,12.747966366544418,121.73411169628636,0.9566830247917844,5.419595329822282,0.17652296279898738,48.78305209395857
push,2.0,0.1,0.042414183342502305,0.08764179999999999,0.8318821021515007,12.781522950122046,122.0545534652657,0.9573949030447253,5.417672679208406,0.17671700741887816,48.9478597023841
push,2.0,0.1,0.04255699204062521,0.0877608,0.8346830519903947,12.815090107622405,122.37509620776929,0.9581022626129931,5.415749422753384,0.1769103752451477,49.11266731080964
